proxy_id,proxy,TRY,source,STATUS_CODE,title,summary,date,link,type,ERROR,TIME
2,https://47.243.50.83:20000,1,mediazona,,,,,,,"HTTPSConnectionPool(host='zona.media', port=443): Max retries exceeded with url: /rss (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7fc04d6c2700>, 'Connection to 47.243.50.83 timed out. (connect timeout=10)'))",2023-05-28 14:09:40.022238
2,https://47.243.50.83:20000,1,svoboda,,,,,,,"HTTPSConnectionPool(host='www.svoboda.org', port=443): Max retries exceeded with url: /api/ (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7fc04d4d3d60>, 'Connection to 47.243.50.83 timed out. (connect timeout=10)'))",2023-05-28 14:09:40.022239
2,https://47.243.50.83:20000,1,currenttime,,,,,,,"HTTPSConnectionPool(host='www.currenttime.tv', port=443): Max retries exceeded with url: /api/ (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7fc04d6c2e80>, 'Connection to 47.243.50.83 timed out. (connect timeout=10)'))",2023-05-28 14:09:40.022240
2,https://47.243.50.83:20000,1,meduza,,,,,,,"HTTPSConnectionPool(host='meduza.io', port=443): Max retries exceeded with url: /rss/all (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7fc04d67fee0>, 'Connection to 47.243.50.83 timed out. (connect timeout=10)'))",2023-05-28 14:09:40.022242
2,https://47.243.50.83:20000,1,thebell,,,,,,,"HTTPSConnectionPool(host='thebell.io', port=443): Max retries exceeded with url: /category/news (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7fc04d6c7b50>, 'Connection to 47.243.50.83 timed out. (connect timeout=10)'))",2023-05-28 14:09:40.022243
2,https://47.243.50.83:20000,1,novyagazeta,,,,,,,"HTTPSConnectionPool(host='novayagazeta.eu', port=443): Max retries exceeded with url: /feed/rss (Caused by ProxyError('Cannot connect to proxy.', timeout('timed out')))",2023-05-28 14:09:40.022244
3,https://190.61.88.147:8080,1,tvrain,,,,,,,"HTTPSConnectionPool(host='tvrain.tv', port=443): Max retries exceeded with url: /export/rss/all.xml (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 403 Forbidden')))",2023-05-28 14:09:40.022245
3,https://190.61.88.147:8080,1,mediazona,,,,,,,"HTTPSConnectionPool(host='zona.media', port=443): Max retries exceeded with url: /rss (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 403 Forbidden')))",2023-05-28 14:09:40.022246
3,https://190.61.88.147:8080,1,svoboda,,,,,,,"HTTPSConnectionPool(host='www.svoboda.org', port=443): Max retries exceeded with url: /api/ (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 403 Forbidden')))",2023-05-28 14:09:40.022247
3,https://190.61.88.147:8080,1,currenttime,,,,,,,"HTTPSConnectionPool(host='www.currenttime.tv', port=443): Max retries exceeded with url: /api/ (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 403 Forbidden')))",2023-05-28 14:09:40.022249
3,https://190.61.88.147:8080,1,meduza,,,,,,,"HTTPSConnectionPool(host='meduza.io', port=443): Max retries exceeded with url: /rss/all (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 403 Forbidden')))",2023-05-28 14:09:40.022250
3,https://190.61.88.147:8080,1,thebell,,,,,,,"HTTPSConnectionPool(host='thebell.io', port=443): Max retries exceeded with url: /category/news (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 403 Forbidden')))",2023-05-28 14:09:40.022251
3,https://190.61.88.147:8080,1,novyagazeta,,,,,,,"HTTPSConnectionPool(host='novayagazeta.eu', port=443): Max retries exceeded with url: /feed/rss (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 403 Forbidden')))",2023-05-28 14:09:40.022252
4,https://54.232.1.48:8888,1,tvrain,,,,,,,"HTTPSConnectionPool(host='tvrain.tv', port=443): Max retries exceeded with url: /export/rss/all.xml (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1131)')))",2023-05-28 14:09:40.022253
4,https://54.232.1.48:8888,1,mediazona,,,,,,,"HTTPSConnectionPool(host='zona.media', port=443): Max retries exceeded with url: /rss (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1131)')))",2023-05-28 14:09:40.022254
4,https://54.232.1.48:8888,1,svoboda,,,,,,,"HTTPSConnectionPool(host='www.svoboda.org', port=443): Max retries exceeded with url: /api/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1131)')))",2023-05-28 14:09:40.022255
4,https://54.232.1.48:8888,1,currenttime,,,,,,,"HTTPSConnectionPool(host='www.currenttime.tv', port=443): Max retries exceeded with url: /api/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1131)')))",2023-05-28 14:09:40.022256
4,https://54.232.1.48:8888,1,meduza,,,,,,,"HTTPSConnectionPool(host='meduza.io', port=443): Max retries exceeded with url: /rss/all (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1131)')))",2023-05-28 14:09:40.022258
4,https://54.232.1.48:8888,1,thebell,,,,,,,"HTTPSConnectionPool(host='thebell.io', port=443): Max retries exceeded with url: /category/news (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1131)')))",2023-05-28 14:09:40.022259
4,https://54.232.1.48:8888,1,novyagazeta,,,,,,,"HTTPSConnectionPool(host='novayagazeta.eu', port=443): Max retries exceeded with url: /feed/rss (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1131)')))",2023-05-28 14:09:40.022260
5,https://102.130.192.231:8080,1,tvrain,,,,,,,"HTTPSConnectionPool(host='tvrain.tv', port=443): Max retries exceeded with url: /export/rss/all.xml (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7fc04d69ebb0>, 'Connection to 102.130.192.231 timed out. (connect timeout=10)'))",2023-05-28 14:09:40.022261
5,https://102.130.192.231:8080,1,mediazona,403,,,,,,,2023-05-28 14:09:40.022262
5,https://102.130.192.231:8080,1,svoboda,,,,,,,"HTTPSConnectionPool(host='www.svoboda.org', port=443): Max retries exceeded with url: /api/ (Caused by ProxyError('Cannot connect to proxy.', timeout('timed out')))",2023-05-28 14:09:40.022263
5,https://102.130.192.231:8080,1,currenttime,,,,,,,"HTTPSConnectionPool(host='www.currenttime.tv', port=443): Max retries exceeded with url: /api/ (Caused by ProxyError('Cannot connect to proxy.', timeout('timed out')))",2023-05-28 14:09:40.022264
5,https://102.130.192.231:8080,1,meduza,,,,,,,"HTTPSConnectionPool(host='meduza.io', port=443): Max retries exceeded with url: /rss/all (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7fc04d6ac4f0>, 'Connection to 102.130.192.231 timed out. (connect timeout=10)'))",2023-05-28 14:09:40.022266
5,https://102.130.192.231:8080,1,thebell,,,,,,,"HTTPSConnectionPool(host='thebell.io', port=443): Max retries exceeded with url: /category/news (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7fc04d615ac0>, 'Connection to 102.130.192.231 timed out. (connect timeout=10)'))",2023-05-28 14:09:40.022267
5,https://102.130.192.231:8080,1,novyagazeta,,,,,,,"HTTPSConnectionPool(host='novayagazeta.eu', port=443): Max retries exceeded with url: /feed/rss (Caused by ProxyError('Cannot connect to proxy.', timeout('timed out')))",2023-05-28 14:09:40.022268
6,https://108.187.44.158:3129,1,tvrain,,,,,,,"HTTPSConnectionPool(host='tvrain.tv', port=443): Max retries exceeded with url: /export/rss/all.xml (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7fc04d6c7820>, 'Connection to 108.187.44.158 timed out. (connect timeout=10)'))",2023-05-28 14:09:40.022269
6,https://108.187.44.158:3129,1,mediazona,,,,,,,"HTTPSConnectionPool(host='zona.media', port=443): Max retries exceeded with url: /rss (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7fc04d76d940>, 'Connection to 108.187.44.158 timed out. (connect timeout=10)'))",2023-05-28 14:09:40.022270
6,https://108.187.44.158:3129,1,svoboda,,,,,,,"HTTPSConnectionPool(host='www.svoboda.org', port=443): Max retries exceeded with url: /api/ (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7fc04d615b20>, 'Connection to 108.187.44.158 timed out. (connect timeout=10)'))",2023-05-28 14:09:40.022271
6,https://108.187.44.158:3129,1,currenttime,,,,,,,"HTTPSConnectionPool(host='www.currenttime.tv', port=443): Max retries exceeded with url: /api/ (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7fc04d69e910>, 'Connection to 108.187.44.158 timed out. (connect timeout=10)'))",2023-05-28 14:09:40.022272
6,https://108.187.44.158:3129,1,meduza,,,,,,,"HTTPSConnectionPool(host='meduza.io', port=443): Max retries exceeded with url: /rss/all (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7fc04d67f490>, 'Connection to 108.187.44.158 timed out. (connect timeout=10)'))",2023-05-28 14:09:40.022274
6,https://108.187.44.158:3129,1,thebell,,,,,,,"HTTPSConnectionPool(host='thebell.io', port=443): Max retries exceeded with url: /category/news (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7fc04d6c2d30>, 'Connection to 108.187.44.158 timed out. (connect timeout=10)'))",2023-05-28 14:09:40.022275
6,https://108.187.44.158:3129,1,novyagazeta,,,,,,,"HTTPSConnectionPool(host='novayagazeta.eu', port=443): Max retries exceeded with url: /feed/rss (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7fc04dd804c0>, 'Connection to 108.187.44.158 timed out. (connect timeout=10)'))",2023-05-28 14:09:40.022276
7,https://161.35.214.127:44661,1,tvrain,,,,,,,"HTTPSConnectionPool(host='tvrain.tv', port=443): Max retries exceeded with url: /export/rss/all.xml (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 503 Too many open connections')))",2023-05-28 14:09:40.022277
7,https://161.35.214.127:44661,1,mediazona,,,,,,,"HTTPSConnectionPool(host='zona.media', port=443): Max retries exceeded with url: /rss (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 503 Too many open connections')))",2023-05-28 14:09:40.022278
7,https://161.35.214.127:44661,1,svoboda,,,,,,,"HTTPSConnectionPool(host='www.svoboda.org', port=443): Max retries exceeded with url: /api/ (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 503 Too many open connections')))",2023-05-28 14:09:40.022280
7,https://161.35.214.127:44661,1,currenttime,,,,,,,"HTTPSConnectionPool(host='www.currenttime.tv', port=443): Max retries exceeded with url: /api/ (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 503 Too many open connections')))",2023-05-28 14:09:40.022281
7,https://161.35.214.127:44661,1,meduza,,,,,,,"HTTPSConnectionPool(host='meduza.io', port=443): Max retries exceeded with url: /rss/all (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 503 Too many open connections')))",2023-05-28 14:09:40.022282
7,https://161.35.214.127:44661,1,thebell,,,,,,,"HTTPSConnectionPool(host='thebell.io', port=443): Max retries exceeded with url: /category/news (Caused by ProxyError('Cannot connect to proxy.', ConnectionResetError(104, 'Connection reset by peer')))",2023-05-28 14:09:40.022283
7,https://161.35.214.127:44661,1,novyagazeta,,,,,,,"HTTPSConnectionPool(host='novayagazeta.eu', port=443): Max retries exceeded with url: /feed/rss (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7fc04dd799d0>, 'Connection to 161.35.214.127 timed out. (connect timeout=10)'))",2023-05-28 14:09:40.022284
8,https://13.214.159.87:33080,1,tvrain,,,,,,,"HTTPSConnectionPool(host='tvrain.tv', port=443): Max retries exceeded with url: /export/rss/all.xml (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1131)')))",2023-05-28 14:09:40.022285
8,https://13.214.159.87:33080,1,mediazona,,,,,,,"HTTPSConnectionPool(host='zona.media', port=443): Max retries exceeded with url: /rss (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1131)')))",2023-05-28 14:09:40.022286
8,https://13.214.159.87:33080,1,svoboda,200,20,20,20,20,20,,2023-05-28 14:09:40.022287
8,https://13.214.159.87:33080,1,currenttime,,,,,,,"HTTPSConnectionPool(host='www.currenttime.tv', port=443): Max retries exceeded with url: /api/ (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1131)')))",2023-05-28 14:09:40.022289
8,https://13.214.159.87:33080,1,meduza,,,,,,,"HTTPSConnectionPool(host='meduza.io', port=443): Max retries exceeded with url: /rss/all (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1131)')))",2023-05-28 14:09:40.022290
8,https://13.214.159.87:33080,1,thebell,,,,,,,"HTTPSConnectionPool(host='thebell.io', port=443): Max retries exceeded with url: /category/news (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1131)')))",2023-05-28 14:09:40.022291
8,https://13.214.159.87:33080,1,novyagazeta,,,,,,,"HTTPSConnectionPool(host='novayagazeta.eu', port=443): Max retries exceeded with url: /feed/rss (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1131)')))",2023-05-28 14:09:40.022292
9,https://118.97.100.75:8080,1,tvrain,,,,,,,"HTTPSConnectionPool(host='tvrain.tv', port=443): Max retries exceeded with url: /export/rss/all.xml (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7fc04dd95460>, 'Connection to 118.97.100.75 timed out. (connect timeout=10)'))",2023-05-28 14:09:40.022293
9,https://118.97.100.75:8080,1,mediazona,,,,,,,"HTTPSConnectionPool(host='zona.media', port=443): Max retries exceeded with url: /rss (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7fc04dd95fd0>, 'Connection to 118.97.100.75 timed out. (connect timeout=10)'))",2023-05-28 14:09:40.022294
9,https://118.97.100.75:8080,1,currenttime,,,,,,,"HTTPSConnectionPool(host='www.currenttime.tv', port=443): Max retries exceeded with url: /api/ (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7fc04dd225e0>, 'Connection to 118.97.100.75 timed out. (connect timeout=10)'))",2023-05-28 14:09:40.022295
9,https://118.97.100.75:8080,1,meduza,,,,,,,"HTTPSConnectionPool(host='meduza.io', port=443): Max retries exceeded with url: /rss/all (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7fc04dc74730>, 'Connection to 118.97.100.75 timed out. (connect timeout=10)'))",2023-05-28 14:09:40.022297
9,https://118.97.100.75:8080,1,thebell,,,,,,,"HTTPSConnectionPool(host='thebell.io', port=443): Max retries exceeded with url: /category/news (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7fc04d73cc70>, 'Connection to 118.97.100.75 timed out. (connect timeout=10)'))",2023-05-28 14:09:40.022298
9,https://118.97.100.75:8080,1,novyagazeta,,,,,,,"HTTPSConnectionPool(host='novayagazeta.eu', port=443): Max retries exceeded with url: /feed/rss (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7fc04d7398e0>, 'Connection to 118.97.100.75 timed out. (connect timeout=10)'))",2023-05-28 14:09:40.022299
10,https://91.106.65.107:9812,1,tvrain,,,,,,,"HTTPSConnectionPool(host='tvrain.tv', port=443): Max retries exceeded with url: /export/rss/all.xml (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7fc04dd2b160>, 'Connection to 91.106.65.107 timed out. (connect timeout=10)'))",2023-05-28 14:09:40.022300
10,https://91.106.65.107:9812,1,mediazona,403,,,,,,,2023-05-28 14:09:40.022301
10,https://91.106.65.107:9812,1,currenttime,,,,,,,"HTTPSConnectionPool(host='www.currenttime.tv', port=443): Max retries exceeded with url: /api/ (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7fc04dd229d0>, 'Connection to 91.106.65.107 timed out. (connect timeout=10)'))",2023-05-28 14:09:40.022302
10,https://91.106.65.107:9812,1,meduza,200,30,30,30,30,0,,2023-05-28 14:09:40.022303
10,https://91.106.65.107:9812,1,thebell,,,,,,,"HTTPSConnectionPool(host='thebell.io', port=443): Read timed out.",2023-05-28 14:09:40.022304
10,https://91.106.65.107:9812,1,novyagazeta,,,,,,,"HTTPSConnectionPool(host='novayagazeta.eu', port=443): Max retries exceeded with url: /feed/rss (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7fc04dd226a0>, 'Connection to 91.106.65.107 timed out. (connect timeout=10)'))",2023-05-28 14:09:40.022306
11,https://20.118.133.34:8118,1,tvrain,,,,,,,"HTTPSConnectionPool(host='tvrain.tv', port=443): Max retries exceeded with url: /export/rss/all.xml (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 503 Too many open connections')))",2023-05-28 14:09:40.022307
11,https://20.118.133.34:8118,1,mediazona,,,,,,,"HTTPSConnectionPool(host='zona.media', port=443): Max retries exceeded with url: /rss (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 503 Too many open connections')))",2023-05-28 14:09:40.022308
11,https://20.118.133.34:8118,1,currenttime,,,,,,,"HTTPSConnectionPool(host='www.currenttime.tv', port=443): Max retries exceeded with url: /api/ (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 503 Too many open connections')))",2023-05-28 14:09:40.022309
11,https://20.118.133.34:8118,1,thebell,,,,,,,"HTTPSConnectionPool(host='thebell.io', port=443): Max retries exceeded with url: /category/news (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 503 Too many open connections')))",2023-05-28 14:09:40.022310
11,https://20.118.133.34:8118,1,novyagazeta,,,,,,,"HTTPSConnectionPool(host='novayagazeta.eu', port=443): Max retries exceeded with url: /feed/rss (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 503 Too many open connections')))",2023-05-28 14:09:40.022311
12,https://47.74.64.65:8081,1,tvrain,,,,,,,"HTTPSConnectionPool(host='tvrain.tv', port=443): Max retries exceeded with url: /export/rss/all.xml (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1131)')))",2023-05-28 14:09:40.022313
12,https://47.74.64.65:8081,1,mediazona,,,,,,,"HTTPSConnectionPool(host='zona.media', port=443): Max retries exceeded with url: /rss (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1131)')))",2023-05-28 14:09:40.022314
12,https://47.74.64.65:8081,1,currenttime,,,,,,,"HTTPSConnectionPool(host='www.currenttime.tv', port=443): Max retries exceeded with url: /api/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1131)')))",2023-05-28 14:09:40.022315
12,https://47.74.64.65:8081,1,thebell,,,,,,,"HTTPSConnectionPool(host='thebell.io', port=443): Max retries exceeded with url: /category/news (Caused by ProxyError('Cannot connect to proxy.', ConnectionResetError(104, 'Connection reset by peer')))",2023-05-28 14:09:40.022316
12,https://47.74.64.65:8081,1,novyagazeta,,,,,,,"HTTPSConnectionPool(host='novayagazeta.eu', port=443): Max retries exceeded with url: /feed/rss (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7fc04d7376a0>, 'Connection to 47.74.64.65 timed out. (connect timeout=10)'))",2023-05-28 14:09:40.022317
13,https://8.219.97.248:80,1,tvrain,,,,,,,"HTTPSConnectionPool(host='tvrain.tv', port=443): Max retries exceeded with url: /export/rss/all.xml (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 502 Bad Gateway')))",2023-05-28 14:09:40.022318
13,https://8.219.97.248:80,1,mediazona,403,,,,,,,2023-05-28 14:09:40.022319
13,https://8.219.97.248:80,1,currenttime,200,20,20,20,20,20,,2023-05-28 14:09:40.022320
13,https://8.219.97.248:80,1,thebell,,,,,,,"HTTPSConnectionPool(host='thebell.io', port=443): Max retries exceeded with url: /category/news (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 502 Bad Gateway')))",2023-05-28 14:09:40.022321
13,https://8.219.97.248:80,1,novyagazeta,200,100,100,100,100,100,,2023-05-28 14:09:40.022322
14,https://144.217.253.209:9300,1,tvrain,,,,,,,"HTTPSConnectionPool(host='tvrain.tv', port=443): Max retries exceeded with url: /export/rss/all.xml (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 503 Too many open connections')))",2023-05-28 14:09:40.022324
14,https://144.217.253.209:9300,1,mediazona,,,,,,,"HTTPSConnectionPool(host='zona.media', port=443): Max retries exceeded with url: /rss (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 503 Too many open connections')))",2023-05-28 14:09:40.022325
14,https://144.217.253.209:9300,1,thebell,403,,,,,,,2023-05-28 14:09:40.022326
15,https://158.69.71.245:9300,1,tvrain,,,,,,,"HTTPSConnectionPool(host='tvrain.tv', port=443): Max retries exceeded with url: /export/rss/all.xml (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 503 Too many open connections')))",2023-05-28 14:09:40.022327
15,https://158.69.71.245:9300,1,mediazona,,,,,,,"HTTPSConnectionPool(host='zona.media', port=443): Max retries exceeded with url: /rss (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 503 Too many open connections')))",2023-05-28 14:09:40.022328
15,https://158.69.71.245:9300,1,thebell,403,,,,,,,2023-05-28 14:09:40.022329
16,https://66.70.178.214:9300,1,tvrain,403,,,,,,,2023-05-28 14:09:40.022331
16,https://66.70.178.214:9300,1,mediazona,,,,,,,"HTTPSConnectionPool(host='zona.media', port=443): Max retries exceeded with url: /rss (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 503 Too many open connections')))",2023-05-28 14:09:40.022332
16,https://66.70.178.214:9300,1,thebell,,,,,,,"HTTPSConnectionPool(host='thebell.io', port=443): Max retries exceeded with url: /category/news (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 503 Too many open connections')))",2023-05-28 14:09:40.022333
17,https://54.174.92.235:80,1,tvrain,,,,,,,"HTTPSConnectionPool(host='tvrain.tv', port=443): Max retries exceeded with url: /export/rss/all.xml (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1131)')))",2023-05-28 14:09:40.022334
17,https://54.174.92.235:80,1,mediazona,,,,,,,"HTTPSConnectionPool(host='zona.media', port=443): Max retries exceeded with url: /rss (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1131)')))",2023-05-28 14:09:40.022335
17,https://54.174.92.235:80,1,thebell,,,,,,,"HTTPSConnectionPool(host='thebell.io', port=443): Max retries exceeded with url: /category/news (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1131)')))",2023-05-28 14:09:40.022336
18,https://40.119.236.22:80,1,tvrain,403,,,,,,,2023-05-28 14:09:40.022338
18,https://40.119.236.22:80,1,mediazona,403,,,,,,,2023-05-28 14:09:40.022339
18,https://40.119.236.22:80,1,thebell,,,,,,,"HTTPSConnectionPool(host='thebell.io', port=443): Max retries exceeded with url: /category/news (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 500 Internal Server Error')))",2023-05-28 14:09:40.022340
19,https://3.226.79.79:80,1,tvrain,200,60,60,60,60,0,,2023-05-28 14:09:40.022341
19,https://3.226.79.79:80,1,mediazona,200,50,4,50,50,0,,2023-05-28 14:09:40.022342
19,https://3.226.79.79:80,1,thebell,200,15,0,15,0,15,,2023-05-28 14:09:40.022343
1,https://190.61.88.147:8080,1,tvrain,,,,,,,"HTTPSConnectionPool(host='tvrain.tv', port=443): Max retries exceeded with url: /export/rss/all.xml (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 403 Forbidden')))",2023-05-28 16:10:27.532677
1,https://190.61.88.147:8080,1,mediazona,,,,,,,"HTTPSConnectionPool(host='zona.media', port=443): Max retries exceeded with url: /rss (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 403 Forbidden')))",2023-05-28 16:10:27.532680
1,https://190.61.88.147:8080,1,svoboda,,,,,,,"HTTPSConnectionPool(host='www.svoboda.org', port=443): Max retries exceeded with url: /api/ (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 403 Forbidden')))",2023-05-28 16:10:27.532681
1,https://190.61.88.147:8080,1,currenttime,,,,,,,"HTTPSConnectionPool(host='www.currenttime.tv', port=443): Max retries exceeded with url: /api/ (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 403 Forbidden')))",2023-05-28 16:10:27.532682
1,https://190.61.88.147:8080,1,meduza,,,,,,,"HTTPSConnectionPool(host='meduza.io', port=443): Max retries exceeded with url: /rss/all (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 403 Forbidden')))",2023-05-28 16:10:27.532684
1,https://190.61.88.147:8080,1,thebell,,,,,,,"HTTPSConnectionPool(host='thebell.io', port=443): Max retries exceeded with url: /category/news (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 403 Forbidden')))",2023-05-28 16:10:27.532685
1,https://190.61.88.147:8080,1,novyagazeta,,,,,,,"HTTPSConnectionPool(host='novayagazeta.eu', port=443): Max retries exceeded with url: /feed/rss (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 403 Forbidden')))",2023-05-28 16:10:27.532686
2,https://115.144.101.201:10001,1,tvrain,,,,,,,"HTTPSConnectionPool(host='tvrain.tv', port=443): Max retries exceeded with url: /export/rss/all.xml (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7efff7448fa0>, 'Connection to 115.144.101.201 timed out. (connect timeout=10)'))",2023-05-28 16:10:27.532687
2,https://115.144.101.201:10001,1,mediazona,403,,,,,,,2023-05-28 16:10:27.532688
2,https://115.144.101.201:10001,1,svoboda,,,,,,,"HTTPSConnectionPool(host='www.svoboda.org', port=443): Max retries exceeded with url: /api/ (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7efff74ef250>, 'Connection to 115.144.101.201 timed out. (connect timeout=10)'))",2023-05-28 16:10:27.532689
2,https://115.144.101.201:10001,1,currenttime,,,,,,,"HTTPSConnectionPool(host='www.currenttime.tv', port=443): Max retries exceeded with url: /api/ (Caused by ProxyError('Cannot connect to proxy.', timeout('timed out')))",2023-05-28 16:10:27.532691
